"name","basis","date","institutionID","collectionCode","collectionID","country","county","state","locality","Latitude","Longitude","ID","coordinateUncertaintyInMeters","informationWithheld","habitat","prov","spocc.latitude","spocc.longitude","spocc.prov","spocc.date","spocc.name"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,NA,"2bed6ae5-afde-45bb-95a9-c4918414f02d","United States of America","McDowell","North Carolina",NA,NA,NA,"1994889509",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"urn:lsid:biocol.org:col:15631","GH","urn:lsid:biocol.org:col:15631","United States of America",NA,"South Carolina","""Hautes Montagnes de Carolinie."" [A. Gray (scripsit) W. T. Kittredge, 2011]",NA,NA,"1999073661",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,NA,"17f2d0fa-39a6-4465-8055-1d6fc12eeda2",NA,NA,NA,NA,NA,NA,"2234462999",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,NA,"17f2d0fa-39a6-4465-8055-1d6fc12eeda2","United States of America","McDowell","North Carolina","at the first locality on Catawba River",NA,NA,"2234463111",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,NA,"17f2d0fa-39a6-4465-8055-1d6fc12eeda2",NA,NA,NA,NA,NA,NA,"2234463393",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,NA,"17f2d0fa-39a6-4465-8055-1d6fc12eeda2","United States of America","McDowell","North Carolina",NA,NA,NA,"2234527487",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2251710786",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,NA,"daf7f698-000a-4721-8e61-df3ef5577497","United States of America","Oconee","South Carolina",NA,NA,NA,"2273380567",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,NA,"daf7f698-000a-4721-8e61-df3ef5577497","United States of America","Oconee","South Carolina",NA,NA,NA,"2273380687",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,NA,"daf7f698-000a-4721-8e61-df3ef5577497","United States of America","Oconee","South Carolina",NA,NA,NA,"2273381601",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,NA,"daf7f698-000a-4721-8e61-df3ef5577497","United States of America","Macon","North Carolina",NA,NA,NA,"2273382232",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,NA,"daf7f698-000a-4721-8e61-df3ef5577497","United States of America","McDowell","North Carolina",NA,NA,NA,"2273382452",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,NA,"daf7f698-000a-4721-8e61-df3ef5577497","United States of America","Oconee","South Carolina",NA,NA,NA,"2273382950",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,NA,"daf7f698-000a-4721-8e61-df3ef5577497","United States of America","Rabun","Georgia",NA,NA,NA,"2273382951",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,NA,"daf7f698-000a-4721-8e61-df3ef5577497","United States of America","Rabun","Georgia",NA,NA,NA,"2273383409",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542518903",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542518948",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542520248",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542521622",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542523293",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542524093",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542524177",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542526817",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542527585",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542527640",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542528198",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542528316",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542529618",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542529997",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542531467",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542531483",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542531743",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542532745",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542535122",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542545127",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542547126",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542547158",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542550143",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542563903",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542563984",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","NY","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,"2542569081",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,"V","f5da8b4f-e389-4436-b71d-1c3e0a4baacc","United States of America",NA,"North Carolina",NA,NA,NA,"2573499275",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,"V","f5da8b4f-e389-4436-b71d-1c3e0a4baacc","United States of America","Oconee","North Carolina",NA,NA,NA,"2573531003",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,"V","f5da8b4f-e389-4436-b71d-1c3e0a4baacc","United States of America","Oconee","North Carolina",NA,NA,NA,"2573531122",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,"V","f5da8b4f-e389-4436-b71d-1c3e0a4baacc","United States of America","Oconee","North Carolina",NA,NA,NA,"2573531341",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,"V","f5da8b4f-e389-4436-b71d-1c3e0a4baacc","United States of America","McDowell","North Carolina",NA,NA,NA,"2573531904",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,NA,"17f2d0fa-39a6-4465-8055-1d6fc12eeda2","United States of America","Orange","North Carolina",NA,NA,NA,"2640531422",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,"Botany","a3883acd-bc7d-40f2-a6e4-372a3435e5d1","United States of America","McDowell","North Carolina",NA,NA,NA,"2859091415",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,"Botany","a3883acd-bc7d-40f2-a6e4-372a3435e5d1","United States of America","Macon","North Carolina",NA,NA,NA,"2859102426",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,"Botany","a3883acd-bc7d-40f2-a6e4-372a3435e5d1","United States of America","Macon","North Carolina","Highlands Biological Station, Highlands",NA,NA,"2859380062",NA,NA,"cultivated on grounds","gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,NA,"daf7f698-000a-4721-8e61-df3ef5577497","United States of America","McDowell","North Carolina",NA,NA,NA,"3033359547",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
"Shortia galacifolia Torr. & A.Gray","PRESERVED_SPECIMEN",NA,NA,NA,"daf7f698-000a-4721-8e61-df3ef5577497","United States of America","Jackson","North Carolina",NA,NA,NA,"3033360392",NA,NA,NA,"gbif",NA,NA,"gbif",NA,"Shortia galacifolia Torr. & A.Gray"
